company_name,ticker,company_name_norm,is_gx
ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,5240,ｍｏｎｏＡＩ ｔｅｃｈｎｏｌｏｇｙ,0
アイズ,5242,アイズ,0
ｎｏｔｅ,5243,ｎｏｔｅ,0
ｊｉｇ．ｊｐ,5244,ｊｉｇ．ｊｐ,0
ＥＬＥＭＥＮＴＳ,5246,ＥＬＥＭＥＮＴＳ,0
ＢＴＭ,5247,ＢＴＭ,0
テクノロジーズ,5248,テクノロジーズ,0
あさかわシステムズ,5249,あさかわシステムズ,0
プライム・ストラテジー,5250,プライム・ストラテジー,0
ウイズ・ワン,5251,ウイズ・ワン,0
日本ナレッジ,5252,日本ナレッジ,0
カバー,5253,カバー,0
Ａｒｅｎｔ,5254,Ａｒｅｎｔ,0
モンスターラボ,5255,モンスターラボ,0
Ｆｕｓｉｃ,5256,Ｆｕｓｉｃ,0
ノバシステム,5257,ノバシステム,0
トランザクション・メディア・ネットワークス,5258,トランザクション・メディア・ネットワークス,0
ＢＢＤイニシアティブ,5259,ＢＢＤイニシアティブ,0
リソルホールディングス,5261,リソルホールディングス,0
日本ヒューム,5262,日本ヒューム,0
旭コンクリート工業,5268,旭コンクリート工業,0
日本コンクリート工業,5269,日本コンクリート工業,0
トーヨーアサノ,5271,トーヨーアサノ,0
三谷セキサン,5273,三谷セキサン,0
日本興業,5279,日本興業,0
ヨシコン,5280,ヨシコン,0
ジオスター,5282,ジオスター,0
高見澤,5283,高見澤,0
ヤマウホールディングス,5284,ヤマウホールディングス,0
ヤマックス,5285,ヤマックス,0
イトーヨーギョー,5287,イトーヨーギョー,0
アジアパイルホールディングス,5288,アジアパイルホールディングス,0
ベルテクスコーポレーション,5290,ベルテクスコーポレーション,0
東海カーボン,5301,東海カーボン,0
日本カーボン,5302,日本カーボン,0
ＳＥＣカーボン,5304,ＳＥＣカーボン,0
東洋炭素,5310,東洋炭素,0
ノリタケ,5331,ノリタケ,1
ＴＯＴＯ,5332,ＴＯＴＯ,1
日本碍子,5333,日本碍子,0
日本特殊陶業,5334,日本特殊陶業,1
ダントーホールディングス,5337,ダントーホールディングス,0
ＡＳＡＨＩ　ＥＩＴＯホールディングス,5341,ＡＳＡＨＩ ＥＩＴＯホールディングス,0
ＭＡＲＵＷＡ,5344,ＭＡＲＵＷＡ,0
品川リフラ,5351,品川リフラ,0
黒崎播磨,5352,黒崎播磨,0
日本坩堝,5355,日本坩堝,0
美濃窯業,5356,美濃窯業,0
ヨータイ,5357,ヨータイ,0
東京窯業,5363,東京窯業,0
ニッカトー,5367,ニッカトー,0
日本インシュレーション,5368,日本インシュレーション,0
新東,5380,新東,0
マイポックス,5381,マイポックス,0
フジミインコーポレーテッド,5384,フジミインコーポレーテッド,0
鶴弥,5386,鶴弥,0
クニミネ工業,5388,クニミネ工業,0
エーアンドエーマテリアル,5391,エーアンドエーマテリアル,0
ニチアス,5393,ニチアス,0
日本製鉄,5401,日本製鉄,1
神戸製鋼所,5406,神戸製鋼所,1
中山製鋼所,5408,中山製鋼所,1
合同製鐵,5410,合同製鐵,1
ＪＦＥホールディングス,5411,ＪＦＥホールディングス,0
東京製鐵,5423,東京製鐵,0
共英製鋼,5440,共英製鋼,1
大和工業,5444,大和工業,0
東京鐵鋼,5445,東京鐵鋼,0
北越メタル,5446,北越メタル,0
大阪製鐵,5449,大阪製鐵,0
ヨドコウ,5451,ヨドコウ,0
高砂鐵工,5458,高砂鐵工,0
中部鋼鈑,5461,中部鋼鈑,1
丸一鋼管,5463,丸一鋼管,0
モリ工業,5464,モリ工業,0
大同特殊鋼,5471,大同特殊鋼,1
日本高周波鋼業,5476,日本高周波鋼業,0
日本冶金工業,5480,日本冶金工業,1
愛知製鋼,5482,愛知製鋼,1
東北特殊鋼,5484,東北特殊鋼,0
日本金属,5491,日本金属,0
フロンティアホールディングス,5525,フロンティアホールディングス,0
ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,5527,ｐｒｏｐｅｒｔｙ ｔｅｃｈｎｏｌｏｇｉｅｓ,0
フロンティアハウス,5528,フロンティアハウス,0
中山不動産,5531,中山不動産,0
リアルゲイト,5532,リアルゲイト,0
エリッツホールディングス,5533,エリッツホールディングス,0
エンゼルグループ,5534,エンゼルグループ,0
ミガロホールディングス,5535,ミガロホールディングス,0
京橋アートレジデンス,5536,京橋アートレジデンス,0
ＡｌｂａＬｉｎｋ,5537,ＡｌｂａＬｉｎｋ,0
大平洋金属,5541,大平洋金属,0
新報国マテリアル,5542,新報国マテリアル,0
新日本電工,5563,新日本電工,1
ジェノバ,5570,ジェノバ,0
エキサイトホールディングス,5571,エキサイトホールディングス,0
Ｒｉｄｇｅ－ｉ,5572,Ｒｉｄｇｅ－ｉ,0
働楽ホールディングス,5573,働楽ホールディングス,0
ＡＢＥＪＡ,5574,ＡＢＥＪＡ,0
Ｇｌｏｂｅｅ,5575,Ｇｌｏｂｅｅ,0
オービーシステム,5576,オービーシステム,0
ＡＲアドバンストテクノロジ,5578,ＡＲアドバンストテクノロジ,0
プロディライト,5580,プロディライト,0
カイテクノロジー,5581,カイテクノロジー,0
グリッド,5582,グリッド,0
Ｓｔｒａｗｂｅｒｒｙ　ｊａｍｓ,5584,Ｓｔｒａｗｂｅｒｒｙ ｊａｍｓ,0
Ｌａｂｏｒｏ．ＡＩ,5586,Ｌａｂｏｒｏ．ＡＩ,0
インバウンドプラットフォーム,5587,インバウンドプラットフォーム,0
ファーストアカウンティング,5588,ファーストアカウンティング,0
オートサーバー,5589,オートサーバー,0
ネットスターズ,5590,ネットスターズ,0
ＡＶＩＬＥＮ,5591,ＡＶＩＬＥＮ,0
くすりの窓口,5592,くすりの窓口,0
エム・デー・ビー,5594,エム・デー・ビー,0
アウトルックコンサルティング,5596,アウトルックコンサルティング,0
ブルーイノベーション,5597,ブルーイノベーション,0
Ｙｏｔｔａｖｉａｓ,5598,Ｙｏｔｔａｖｉａｓ,0
Ｓ＆Ｊ,5599,Ｓ＆Ｊ,0
栗本鐵工所,5602,栗本鐵工所,0
虹技,5603,虹技,0
日本鋳造,5609,日本鋳造,0
日本鋳鉄管,5612,日本鋳鉄管,0
雨風太陽,5616,雨風太陽,0
ウィル・ドゥ,5617,ウィル・ドゥ,0
ナイル,5618,ナイル,0
マーソ,5619,マーソ,0
エスピーオー,5620,エスピーオー,0
ヒューマンテクノロジーズ,5621,ヒューマンテクノロジーズ,0
ワンビ,5622,ワンビ,0
日本製鋼所,5631,日本製鋼所,0
三菱製鋼,5632,三菱製鋼,1
メタルアート,5644,メタルアート,0
日亜鋼業,5658,日亜鋼業,0
日本精線,5659,日本精線,0
神鋼鋼線工業,5660,神鋼鋼線工業,0
パウダーテック,5695,パウダーテック,0
サンユウ,5697,サンユウ,0
エンビプロ・ホールディングス,5698,エンビプロ・ホールディングス,1
イボキン,5699,イボキン,1
大紀アルミニウム工業所,5702,大紀アルミニウム工業所,0
日本軽金属ホールディングス,5703,日本軽金属ホールディングス,1
ＪＭＣ,5704,ＪＭＣ,0
三井金属,5706,三井金属,1
東邦亜鉛,5707,東邦亜鉛,0
三菱マテリアル,5711,三菱マテリアル,1
住友金属鉱山,5713,住友金属鉱山,1
ＤＯＷＡホールディングス,5714,ＤＯＷＡホールディングス,0
古河機械金属,5715,古河機械金属,0
エス・サイエンス,5721,エス・サイエンス,0
アサカ理研,5724,アサカ理研,0
大阪チタニウムテクノロジーズ,5726,大阪チタニウムテクノロジーズ,1
東邦チタニウム,5727,東邦チタニウム,1
日本精鉱,5729,日本精鉱,0
ＵＡＣＪ,5741,ＵＡＣＪ,1
エヌアイシ・オートテック,5742,エヌアイシ・オートテック,0
日本伸銅,5753,日本伸銅,0
ＣＫサンエツ,5757,ＣＫサンエツ,0
古河電気工業,5801,古河電気工業,1
住友電気工業,5802,住友電気工業,1
フジクラ,5803,フジクラ,1
ＳＷＣＣ,5805,ＳＷＣＣ,0
オーナンバ,5816,オーナンバ,0
ＪＭＡＣＳ,5817,ＪＭＡＣＳ,0
カナレ電気,5819,カナレ電気,0
三ッ星,5820,三ッ星,0
平河ヒューテック,5821,平河ヒューテック,0
いよぎんホールディングス,5830,いよぎんホールディングス,0
しずおかフィナンシャルグループ,5831,しずおかフィナンシャルグループ,1
ちゅうぎんフィナンシャルグループ,5832,ちゅうぎんフィナンシャルグループ,1
ＳＢＩリーシングサービス,5834,ＳＢＩリーシングサービス,0
楽天銀行,5838,楽天銀行,0
日本総険,5840,日本総険,0
インテグラル,5842,インテグラル,0
ニッポンインシュア,5843,ニッポンインシュア,0
京都フィナンシャルグループ,5844,京都フィナンシャルグループ,1
全保連,5845,全保連,0
リョービ,5851,リョービ,0
アーレスティ,5852,アーレスティ,1
エルアイイーエイチ,5856,エルアイイーエイチ,0
ＡＲＥホールディングス,5857,ＡＲＥホールディングス,0
ＳＴＧ,5858,ＳＴＧ,0
ＷｉｚＢｉｚ,5866,ＷｉｚＢｉｚ,0
エスネットワークス,5867,エスネットワークス,0
ロココ,5868,ロココ,0
早稲田学習研究会,5869,早稲田学習研究会,0
ナルネットコミュニケーションズ,5870,ナルネットコミュニケーションズ,0
ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,5871,ＳＯＬＩＺＥ Ｈｏｌｄｉｎｇｓ,0
ＧＴホールディングス,5883,ＧＴホールディングス,0
クラダシ,5884,クラダシ,1
ジーデップ・アドバンス,5885,ジーデップ・アドバンス,0
ＯＯＫＡＢＥ　ＧＬＡＳＳ,5886,ＯＯＫＡＢＥ ＧＬＡＳＳ,0
光響,5887,光響,0
ＤＡＩＷＡ　ＣＹＣＬＥ,5888,ＤＡＩＷＡ ＣＹＣＬＥ,0
Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,5889,Ｊａｐａｎ Ｅｙｅｗｅａｒ Ｈｏｌｄｉｎｇｓ,0
オフィスバスターズ,5890,オフィスバスターズ,0
魁力屋,5891,魁力屋,0
ｙｕｔｏｒｉ,5892,ｙｕｔｏｒｉ,0
ＲＡＶＩＰＡ,5893,ＲＡＶＩＰＡ,0
ダイケン,5900,ダイケン,0
東洋製罐グループホールディングス,5901,東洋製罐グループホールディングス,0
ホッカンホールディングス,5902,ホッカンホールディングス,0
シンポ,5903,シンポ,0
日本製罐,5905,日本製罐,0
エムケー精工,5906,エムケー精工,0
コロナ,5909,コロナ,1
横河ブリッジホールディングス,5911,横河ブリッジホールディングス,0
駒井ハルテック,5915,駒井ハルテック,1
瀧上工業,5918,瀧上工業,0
川岸工業,5921,川岸工業,0
那須電機鉄工,5922,那須電機鉄工,0
高田機工,5923,高田機工,0
アルメタックス,5928,アルメタックス,0
三和ホールディングス,5929,三和ホールディングス,0
文化シヤッター,5930,文化シヤッター,0
三協立山,5932,三協立山,1
アルインコ,5933,アルインコ,0
東洋シヤッター,5936,東洋シヤッター,0
ＬＩＸＩＬ,5938,ＬＩＸＩＬ,0
大谷工業,5939,大谷工業,0
不二サッシ,5940,不二サッシ,1
中西製作所,5941,中西製作所,0
日本フイルコン,5942,日本フイルコン,0
ノーリツ,5943,ノーリツ,1
天龍製鋸,5945,天龍製鋸,0
長府製作所,5946,長府製作所,1
リンナイ,5947,リンナイ,1
ユニプレス,5949,ユニプレス,0
日本パワーファスニング,5950,日本パワーファスニング,0
ダイニチ工業,5951,ダイニチ工業,0
アマテイ,5952,アマテイ,0
ワイズホールディングス,5955,ワイズホールディングス,0
トーソー,5956,トーソー,0
日東精工,5957,日東精工,0
三洋工業,5958,三洋工業,0
岡部,5959,岡部,0
浅香工業,5962,浅香工業,0
フジマック,5965,フジマック,0
京都機械工具,5966,京都機械工具,0
ＴＯＮＥ,5967,ＴＯＮＥ,0
ロブテックス,5969,ロブテックス,0
ジーテクト,5970,ジーテクト,0
共和工業所,5971,共和工業所,0
トーアミ,5973,トーアミ,0
中国工業,5974,中国工業,0
東プレ,5975,東プレ,0
高周波熱錬,5976,高周波熱錬,0
東京製綱,5981,東京製綱,0
マルゼン,5982,マルゼン,0
イワブチ,5983,イワブチ,0
兼房,5984,兼房,0
サンコール,5985,サンコール,0
モリテック　スチール,5986,モリテック スチール,0
オーネックス,5987,オーネックス,0
パイオラックス,5988,パイオラックス,0
エイチワン,5989,エイチワン,0
スーパーツール,5990,スーパーツール,0
日本発條,5991,日本発條,0
中央発條,5992,中央発條,0
ファインシンター,5994,ファインシンター,0
協立エアテック,5997,協立エアテック,0
アドバネクス,5998,アドバネクス,0
三浦工業,6005,三浦工業,1
タクマ,6013,タクマ,0
ジャパンエンジンコーポレーション,6016,ジャパンエンジンコーポレーション,0
阪神内燃機工業,6018,阪神内燃機工業,0
赤阪鐵工所,6022,赤阪鐵工所,0
ダイハツインフィニアース,6023,ダイハツインフィニアース,0
弁護士ドットコム,6027,弁護士ドットコム,0
テクノプロ・ホールディングス,6028,テクノプロ・ホールディングス,0
アトラグループ,6029,アトラグループ,0
アドベンチャー,6030,アドベンチャー,0
ＺＥＴＡ,6031,ＺＥＴＡ,0
エクストリーム,6033,エクストリーム,0
ＭＲＴ,6034,ＭＲＴ,0
アイ・アールジャパンホールディングス,6035,アイ・アールジャパンホールディングス,0
ＫｅｅＰｅｒ技研,6036,ＫｅｅＰｅｒ技研,0
楽待,6037,楽待,0
イード,6038,イード,0
日本動物高度医療センター,6039,日本動物高度医療センター,0
日本スキー場開発,6040,日本スキー場開発,0
ニッキ,6042,ニッキ,0
三機サービス,6044,三機サービス,0
レントラックス,6045,レントラックス,0
リンクバル,6046,リンクバル,0
Ｇｕｎｏｓｙ,6047,Ｇｕｎｏｓｙ,0
イトクロ,6049,イトクロ,0
イー・ガーディアン,6050,イー・ガーディアン,0
リブセンス,6054,リブセンス,0
ジャパンマテリアル,6055,ジャパンマテリアル,0
ベクトル,6058,ベクトル,0
ウチヤマホールディングス,6059,ウチヤマホールディングス,0
こころネット,6060,こころネット,0
ユニバーサル園芸社,6061,ユニバーサル園芸社,0
チャーム・ケア・コーポレーション,6062,チャーム・ケア・コーポレーション,0
日本エマージェンシーアシスタンス,6063,日本エマージェンシーアシスタンス,0
トレンダーズ,6069,トレンダーズ,0
キャリアリンク,6070,キャリアリンク,0
