spEmitCode,year,score__energy_co2,score__adjusted_emissions,score__total_emissions,score__non_energy_co2,score__energy_co2_pre_allocation,score__total,rank__total,n_scored_metrics,quality_weight,score__phaseE,rank__phaseE,gap_to_next
580111183,2023,0.1202185792349726,0.1067415730337078,0.1202185792349726,0.5365853658536586,0.2,0.1688972517526489,161.0,5,0.5,0.0844486258763244,161.0,0.0007796930408783959
985794709,2023,0.1693989071038251,0.1629213483146067,0.1693989071038251,,,0.167337865670892,162.0,3,0.5,0.083668932835446,162.0,0.0022110495263931024
580006446,2023,0.1639344262295081,0.1685393258426966,0.1530054644808743,,,0.1629157666181059,163.0,3,0.5,0.0814578833090529,163.0,0.0008759887260622046
580006061,2023,0.1092896174863388,0.1179775280898876,0.1147540983606557,0.5121951219512195,,0.1611637891659815,164.0,4,0.5,0.0805818945829907,164.0,0.0016077386495810947
580004915,2023,0.081967213114754,0.0842696629213483,0.087431693989071,0.3170731707317073,0.7333333333333333,0.1579483118668193,165.0,5,0.5,0.0789741559334096,165.0,0.01214893096721631
985451705,2023,0.1366120218579235,0.1348314606741573,0.1038251366120218,0.1707317073170731,,0.1336504499323866,166.0,4,0.5,0.0668252249661933,166.0,0.009494015128031191
985710306,2023,0.0655737704918032,0.0730337078651685,0.0765027322404371,0.4390243902439024,,0.1146624196763242,167.0,4,0.5,0.0573312098381621,167.0,0.001144634669367102
100034834,2023,0.087431693989071,0.0786516853932584,0.0928961748633879,0.2926829268292683,0.1333333333333333,0.11237315033759,168.0,5,0.5,0.056186575168795,168.0,0.001905787830519104
985452408,2023,0.0710382513661202,0.1011235955056179,0.0710382513661202,0.3414634146341463,0.0666666666666666,0.1085615746765519,169.0,5,0.5,0.0542807873382759,169.0,0.0025525192902437002
118021424,2023,0.0983606557377049,0.0898876404494382,0.081967213114754,,,0.0919389139134948,171.0,3,0.5626373626373626,0.0517282680480322,170.0,0.001994058130731599
985546003,2023,0.0928961748633879,0.095505617977528,0.0983606557377049,,,0.0949683796893227,170.0,3,0.5236923076923077,0.0497342099173006,171.0,0.005267352465524795
580000809,2023,0.0765027322404371,0.0674157303370786,0.0655737704918032,0.2195121951219512,,0.0889337149035516,172.0,4,0.5,0.0444668574517758,172.0,0.00013643980610000134
985786108,2023,0.0491803278688524,0.0505617977528089,0.0546448087431694,0.3658536585365853,,0.0886608352913516,173.0,4,0.5,0.0443304176456758,173.0,0.0099745081853512
985052701,2023,0.0163934426229508,0.0280898876404494,0.0218579234972677,0.1951219512195122,0.4,0.0687118189206492,174.0,5,0.5,0.0343559094603246,174.0,0.00017127030340700206
985313100,2023,0.0327868852459016,0.0224719101123595,0.0437158469945355,,0.4666666666666667,0.0682118663146476,175.0,4,0.5011538461538461,0.0341846391569176,175.0,0.0028758443227914
985795500,2023,0.0273224043715847,0.0449438202247191,0.0491803278688524,0.2439024390243902,,0.0626175896682525,176.0,4,0.5,0.0313087948341262,176.0,0.000873427177674
985347206,2023,0.0601092896174863,0.0617977528089887,0.0327868852459016,0.048780487804878,,0.053758122219277,178.0,4,0.5661538461538462,0.0304353676564522,177.0,0.0021827520949401005
710034905,2023,0.0546448087431694,0.0561797752808988,0.0601092896174863,,,0.056375134658428,177.0,3,0.5011538461538461,0.0282526155615121,178.0,0.0030212629858613997
640006257,2023,0.0382513661202185,0.0393258426966292,0.0382513661202185,0.0975609756097561,,0.045669372700358,179.0,4,0.5524786324786326,0.0252313525756507,179.0,0.004480016563431201
640351830,2023,0.0218579234972677,0.0337078651685393,0.0273224043715847,0.1463414634146341,,0.0412068281301711,180.0,4,0.5035897435897436,0.0207513360122195,180.0,0.0046760761772951
650003624,2023,0.0437158469945355,0.0168539325842696,0.0163934426229508,0.024390243902439,,0.0284109577142925,181.0,4,0.5658119658119658,0.0160752598349244,181.0,0.004512608629200998
530000266,2023,0.0081967213114754,0.0084269662921348,0.0081967213114754,0.1219512195121951,,0.0219117296901464,182.0,4,0.5276923076923077,0.0115626512057234,182.0,0.0028962337277708
985336900,2023,0.0081967213114754,0.0084269662921348,0.0081967213114754,0.073170731707317,,0.016058071153561,183.0,4,0.5396923076923077,0.0086664174779526,183.0,
